canton_id,canton,sfo_commune_id,commune,income_tax_canton,income_tax_commune,income_tax_church_protestant,income_tax_church_roman_catholic,income_tax_church_christian_catholic,wealth_tax_canton,wealth_tax_commune,wealth_tax_church_protestant,wealth_tax_church_roman_catholic,wealth_tax_church_christian_catholic,profit_canton,profit_commune,profit_church,capital_canton,capital_commune,capital_church
22,VD,5707,Chavannes-de-Bogis,155.00,58.00,0.00,0.00,0.00,155.00,58.00,0.00,0.00,0.00,155.00,58.00,0.00,155.00,58.00,0.00
22,VD,5708,Chavannes-des-Bois,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5907,Chavannes-le-Chêne,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5475,Chavannes-le-Veyron,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,155.00,77.00,0.00
22,VD,5627,Chavannes-près-Renens,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,155.00,77.50,0.00
22,VD,5665,Chavannes-sur-Moudon,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5749,Chavornay,155.00,70.50,0.00,0.00,0.00,155.00,70.50,0.00,0.00,0.00,155.00,70.50,0.00,155.00,70.50,0.00
22,VD,5909,Cheseaux-Noréaz,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,155.00,67.00,0.00
22,VD,5582,Cheseaux-sur-Lausanne,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5403,Chessel,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5476,Chevilly,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5813,Chevroux,155.00,68.50,0.00,0.00,0.00,155.00,68.50,0.00,0.00,0.00,155.00,68.50,0.00,155.00,68.50,0.00
22,VD,5601,Chexbres,155.00,67.50,0.00,0.00,0.00,155.00,67.50,0.00,0.00,0.00,155.00,67.50,0.00,155.00,67.50,0.00
22,VD,5628,Chigny,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,155.00,62.00,0.00
22,VD,5841,Château-d'Oex,155.00,81.50,0.00,0.00,0.00,155.00,81.50,0.00,0.00,0.00,155.00,81.50,0.00,155.00,81.50,0.00
22,VD,5709,Chéserex,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,155.00,59.00,0.00
22,VD,5908,Chêne-Pâquier,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5629,Clarmont,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5710,Coinsins,155.00,49.00,0.00,0.00,0.00,155.00,49.00,0.00,0.00,0.00,155.00,49.00,0.00,155.00,49.00,0.00
22,VD,5711,Commugny,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,155.00,57.00,0.00
22,VD,5554,Concise,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5712,Coppet,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,155.00,57.00,0.00
22,VD,5404,Corbeyrier,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5785,Corcelles-le-Jorat,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5555,Corcelles-près-Concise,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5816,Corcelles-près-Payerne,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5883,Corseaux,155.00,67.50,0.00,0.00,0.00,155.00,67.50,0.00,0.00,0.00,155.00,67.50,0.00,155.00,67.50,0.00
22,VD,5884,Corsier-sur-Vevey,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,155.00,64.50,0.00
22,VD,5477,Cossonay,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5713,Crans (VD),155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,155.00,59.00,0.00
22,VD,5714,Crassier,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5583,Crissier,155.00,63.50,0.00,0.00,0.00,155.00,63.50,0.00,0.00,0.00,155.00,63.50,0.00,155.00,63.50,0.00
22,VD,5910,Cronay,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5752,Croy,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5479,Cuarnens,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5911,Cuarny,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,155.00,77.00,0.00
22,VD,5456,Cudrefin,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,155.00,59.00,0.00
22,VD,5516,Cugy (VD),155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5669,Curtilles,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5480,Daillens,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5631,Denens,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5632,Denges,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,155.00,62.00,0.00
22,VD,5481,Dizy,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5671,Dompierre (VD),155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,155.00,78.00,0.00
22,VD,5913,Donneloye,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5715,Duillier,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5855,Dully,155.00,53.00,0.00,0.00,0.00,155.00,53.00,0.00,0.00,0.00,155.00,53.00,0.00,155.00,53.00,0.00
22,VD,5912,Démoret,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,155.00,78.00,0.00
22,VD,5518,Echallens,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5633,Echandens,155.00,60.50,0.00,0.00,0.00,155.00,60.50,0.00,0.00,0.00,155.00,60.50,0.00,155.00,60.50,0.00
22,VD,5634,Echichens,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5482,Eclépens,155.00,46.00,0.00,0.00,0.00,155.00,46.00,0.00,0.00,0.00,155.00,46.00,0.00,155.00,46.00,0.00
22,VD,5635,Ecublens (VD),155.00,62.50,0.00,0.00,0.00,155.00,62.50,0.00,0.00,0.00,155.00,62.50,0.00,155.00,62.50,0.00
22,VD,5584,Epalinges,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,155.00,64.50,0.00
22,VD,5914,Ependes (VD),155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,155.00,73.50,0.00
22,VD,5856,Essertines-sur-Rolle,155.00,66.50,0.00,0.00,0.00,155.00,66.50,0.00,0.00,0.00,155.00,66.50,0.00,155.00,66.50,0.00
22,VD,5520,Essertines-sur-Yverdon,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5521,Etagnières,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5636,Etoy,155.00,60.00,0.00,0.00,0.00,155.00,60.00,0.00,0.00,0.00,155.00,60.00,0.00,155.00,60.00,0.00
22,VD,5716,Eysins,155.00,59.50,0.00,0.00,0.00,155.00,59.50,0.00,0.00,0.00,155.00,59.50,0.00,155.00,59.50,0.00
22,VD,5458,Faoug,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5483,Ferreyres,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5522,Fey,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5556,Fiez,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5557,Fontaines-sur-Grandson,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5604,Forel (Lavaux),155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5717,Founex,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,0.00,0.00,155.00,57.00,0.00,155.00,57.00,0.00
22,VD,5523,Froideville,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5427,Féchy,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,155.00,64.00,0.00
22,VD,5718,Genolier,155.00,52.00,0.00,0.00,0.00,155.00,52.00,0.00,0.00,0.00,155.00,52.00,0.00,155.00,52.00,0.00
22,VD,5559,Giez,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,155.00,68.00,0.00
22,VD,5857,Gilly,155.00,62.50,0.00,0.00,0.00,155.00,62.50,0.00,0.00,0.00,155.00,62.50,0.00,155.00,62.50,0.00
22,VD,5428,Gimel,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5719,Gingins,155.00,60.00,0.00,0.00,0.00,155.00,60.00,0.00,0.00,0.00,155.00,60.00,0.00,155.00,60.00,0.00
22,VD,5720,Givrins,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,155.00,67.00,0.00
22,VD,5721,Gland,155.00,61.00,0.00,0.00,0.00,155.00,61.00,0.00,0.00,0.00,155.00,61.00,0.00,155.00,61.00,0.00
22,VD,5484,Gollion,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5541,Goumoëns,155.00,75.50,0.00,0.00,0.00,155.00,75.50,0.00,0.00,0.00,155.00,75.50,0.00,155.00,75.50,0.00
22,VD,5485,Grancy,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5817,Grandcour,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5560,Grandevent,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,155.00,71.00,0.00
22,VD,5561,Grandson,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5722,Grens,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,155.00,62.00,0.00
22,VD,5405,Gryon,155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,155.00,73.50,0.00
22,VD,5656,Hautemorges,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,155.00,68.00,0.00
22,VD,5819,Henniez,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5673,Hermenches,155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,0.00,0.00,155.00,73.50,0.00,155.00,73.50,0.00
22,VD,5885,Jongny,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,155.00,69.50,0.00
22,VD,5804,Jorat-Menthue,155.00,70.50,0.00,0.00,0.00,155.00,70.50,0.00,0.00,0.00,155.00,70.50,0.00,155.00,70.50,0.00
22,VD,5806,Jorat-Mézières,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,155.00,71.00,0.00
22,VD,5585,Jouxtens-Mézery,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,0.00,0.00,155.00,59.00,0.00,155.00,59.00,0.00
22,VD,5754,Juriens,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,155.00,79.00,0.00
22,VD,5871,L'Abbaye,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5741,L'Abergement,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,155.00,80.00,0.00
22,VD,5486,L'Isle,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5474,La Chaux (Cossonay),155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5758,La Praz,155.00,83.00,0.00,0.00,0.00,155.00,83.00,0.00,0.00,0.00,155.00,83.00,0.00,155.00,83.00,0.00
22,VD,5726,La Rippe,155.00,63.50,0.00,0.00,0.00,155.00,63.50,0.00,0.00,0.00,155.00,63.50,0.00,155.00,63.50,0.00
22,VD,5498,La Sarraz,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5889,La Tour-de-Peilz,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,155.00,64.00,0.00
22,VD,5586,Lausanne,155.00,78.50,0.00,0.00,0.00,155.00,78.50,0.00,0.00,0.00,155.00,78.50,0.00,155.00,78.50,0.00
22,VD,5406,Lavey-Morcles,155.00,71.50,0.00,0.00,0.00,155.00,71.50,0.00,0.00,0.00,155.00,71.50,0.00,155.00,71.50,0.00
22,VD,5637,Lavigny,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5872,Le Chenit,155.00,58.50,0.00,0.00,0.00,155.00,58.50,0.00,0.00,0.00,155.00,58.50,0.00,155.00,58.50,0.00
22,VD,5873,Le Lieu,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5587,Le Mont-sur-Lausanne,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5731,Le Vaud,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5750,Les Clées,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,155.00,80.00,0.00
22,VD,5407,Leysin,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,155.00,78.00,0.00
22,VD,5755,Lignerolle,155.00,78.50,0.00,0.00,0.00,155.00,78.50,0.00,0.00,0.00,155.00,78.50,0.00,155.00,78.50,0.00
22,VD,5638,Lonay,155.00,55.00,0.00,0.00,0.00,155.00,55.00,0.00,0.00,0.00,155.00,55.00,0.00,155.00,55.00,0.00
22,VD,5429,Longirod,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,155.00,77.50,0.00
22,VD,5674,Lovatens,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5675,Lucens,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,155.00,69.50,0.00
22,VD,5858,Luins,155.00,58.50,0.00,0.00,0.00,155.00,58.50,0.00,0.00,0.00,155.00,58.50,0.00,155.00,58.50,0.00
22,VD,5639,Lully (VD),155.00,58.00,0.00,0.00,0.00,155.00,58.00,0.00,0.00,0.00,155.00,58.00,0.00,155.00,58.00,0.00
22,VD,5487,Lussery-Villars,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5640,Lussy-sur-Morges,155.00,61.50,0.00,0.00,0.00,155.00,61.50,0.00,0.00,0.00,155.00,61.50,0.00,155.00,61.50,0.00
22,VD,5606,Lutry,155.00,54.00,0.00,0.00,0.00,155.00,54.00,0.00,0.00,0.00,155.00,54.00,0.00,155.00,54.00,0.00
22,VD,5790,Maracon,155.00,74.50,0.00,0.00,0.00,155.00,74.50,0.00,0.00,0.00,155.00,74.50,0.00,155.00,74.50,0.00
22,VD,5430,Marchissy,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,0.00,0.00,155.00,77.50,0.00,155.00,77.50,0.00
22,VD,5919,Mathod,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5562,Mauborget,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5488,Mauraz,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5489,Mex (VD),155.00,59.50,0.00,0.00,0.00,155.00,59.50,0.00,0.00,0.00,155.00,59.50,0.00,155.00,59.50,0.00
22,VD,5723,Mies,155.00,54.00,0.00,0.00,0.00,155.00,54.00,0.00,0.00,0.00,155.00,54.00,0.00,155.00,54.00,0.00
22,VD,5821,Missy,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5490,Moiry,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5431,Mollens (VD),155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5921,Molondin,155.00,81.00,0.00,0.00,0.00,155.00,81.00,0.00,0.00,0.00,155.00,81.00,0.00,155.00,81.00,0.00
22,VD,5491,Mont-la-Ville,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5859,Mont-sur-Rolle,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,0.00,0.00,155.00,62.00,0.00,155.00,62.00,0.00
22,VD,5922,Montagny-près-Yverdon,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,0.00,0.00,155.00,64.50,0.00,155.00,64.50,0.00
22,VD,5693,Montanaire,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5756,Montcherand,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,0.00,0.00,155.00,72.00,0.00,155.00,72.00,0.00
22,VD,5540,Montilliez,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5792,Montpreveyres,155.00,74.50,0.00,0.00,0.00,155.00,74.50,0.00,0.00,0.00,155.00,74.50,0.00,155.00,74.50,0.00
22,VD,5886,Montreux,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5492,Montricher,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,0.00,0.00,155.00,64.00,0.00,155.00,64.00,0.00
22,VD,5642,Morges,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,0.00,0.00,155.00,67.00,0.00,155.00,67.00,0.00
22,VD,5527,Morrens (VD),155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5678,Moudon,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5563,Mutrux,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,0.00,0.00,155.00,80.00,0.00,155.00,80.00,0.00
22,VD,5564,Novalles,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5408,Noville,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,0.00,0.00,155.00,75.00,0.00,155.00,75.00,0.00
22,VD,5724,Nyon,155.00,61.00,0.00,0.00,0.00,155.00,61.00,0.00,0.00,0.00,155.00,61.00,0.00,155.00,61.00,0.00
22,VD,5680,Ogens,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,0.00,0.00,155.00,78.00,0.00,155.00,78.00,0.00
22,VD,5409,Ollon,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,0.00,0.00,155.00,68.00,0.00,155.00,68.00,0.00
22,VD,5565,Onnens (VD),155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5923,Oppens,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,155.00,79.00,0.00
22,VD,5757,Orbe,155.00,75.50,0.00,0.00,0.00,155.00,75.50,0.00,0.00,0.00,155.00,75.50,0.00,155.00,75.50,0.00
22,VD,5924,Orges,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5410,Ormont-Dessous,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,0.00,0.00,155.00,77.00,0.00,155.00,77.00,0.00
22,VD,5411,Ormont-Dessus,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5493,Orny,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5805,Oron,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,0.00,0.00,155.00,69.00,0.00,155.00,69.00,0.00
22,VD,5925,Orzens,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,0.00,0.00,155.00,79.00,0.00,155.00,79.00,0.00
22,VD,5529,Oulens-sous-Echallens,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,155.00,71.00,0.00
22,VD,5530,Pailly,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,0.00,0.00,155.00,76.00,0.00,155.00,76.00,0.00
22,VD,5588,Paudex,155.00,66.50,0.00,0.00,0.00,155.00,66.50,0.00,0.00,0.00,155.00,66.50,0.00,155.00,66.50,0.00
22,VD,5822,Payerne,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,0.00,0.00,155.00,70.00,0.00,155.00,70.00,0.00
22,VD,5495,Penthalaz,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5496,Penthaz,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,0.00,0.00,155.00,69.50,0.00,155.00,69.50,0.00
22,VD,5531,Penthéréaz,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,0.00,0.00,155.00,74.00,0.00,155.00,74.00,0.00
22,VD,5860,Perroy,155.00,60.50,0.00,0.00,0.00,155.00,60.50,0.00,0.00,0.00,155.00,60.50,0.00,155.00,60.50,0.00
22,VD,5533,Poliez-Pittet,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,0.00,0.00,155.00,73.00,0.00,155.00,73.00,0.00
22,VD,5497,Pompaples,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,0.00,0.00,155.00,66.00,0.00,155.00,66.00,0.00
22,VD,5926,Pomy,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,0.00,0.00,155.00,71.00,0.00,155.00,71.00,0.00
22,VD,5725,Prangins,155.00,55.00,0.00,0.00,0.00,155.00,55.00,0.00,0.00,0.00,155.00,55.00,0.00,155.00,55.00,0.00
22,VD,5759,Premier,155.00,79.50,0.00,0.00,0.00,155.00,79.50,0.00,0.00,0.00,155.00,79.50,0.00,155.00,79.50,0.00
22,VD,5589,Prilly,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5566,Provence,155.00,81.00,0.00,0.00,0.00,155.00,81.00,0.00,0.00,0.00,155.00,81.00,0.00,155.00,81.00,0.00
22,VD,5643,Préverenges,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,0.00,0.00,155.00,65.00,0.00,155.00,65.00,0.00
22,VD,5683,Prévonloup,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,0.00,0.00,155.00,72.50,0.00,155.00,72.50,0.00
22,VD,5607,Puidoux,155.00,68.50,0.00,0.00,0.00,155.00,68.50,0.00,0.00,0.00,155.00,68.50,0.00,155.00,68.50,0.00
